,Unnamed: 0,game_date,game_pk,hits,at_bats,home_runs,player_name,home_team,is_home,starting_pitcher_id,starting_pitcher_throws,batter_days_since_prev_game
512,512.0,2021-06-12 00:00:00,633763,1,5,0,"Judge, Aaron",PHI,0,592826,R,2.0
513,513.0,2021-06-15 00:00:00,633653,0,5,0,"Judge, Aaron",TOR,0,547943,L,3.0
514,514.0,2021-06-16 00:00:00,633695,1,4,0,"Judge, Aaron",TOR,0,548389,R,1.0
515,515.0,2021-06-17 00:00:00,633633,1,5,0,"Judge, Aaron",TOR,0,643615,R,1.0
516,516.0,2021-06-18 00:00:00,633609,1,4,0,"Judge, Aaron",NYY,1,621076,R,1.0
517,517.0,2021-06-19 00:00:00,633606,2,5,0,"Judge, Aaron",NYY,1,605135,R,1.0
518,518.0,2021-06-20 00:00:00,633575,0,4,0,"Judge, Aaron",NYY,1,640455,L,1.0
519,519.0,2021-06-22 00:00:00,633621,2,5,0,"Judge, Aaron",NYY,1,663903,R,2.0
520,520.0,2021-06-23 00:00:00,633551,0,5,0,"Judge, Aaron",NYY,1,518633,L,1.0
521,521.0,2021-06-24 00:00:00,633559,3,5,1,"Judge, Aaron",NYY,1,641745,R,1.0
522,522.0,2021-06-25 00:00:00,633543,0,4,0,"Judge, Aaron",BOS,0,527048,L,1.0
523,523.0,2021-06-26 00:00:00,633531,2,5,0,"Judge, Aaron",BOS,0,543135,R,1.0
524,524.0,2021-06-27 00:00:00,633477,1,4,1,"Judge, Aaron",BOS,0,593958,L,1.0
525,525.0,2021-06-28 00:00:00,633601,1,4,0,"Judge, Aaron",NYY,1,605164,R,1.0
526,526.0,2021-06-29 00:00:00,633444,1,5,1,"Judge, Aaron",NYY,1,571760,L,1.0
527,527.0,2021-07-03 00:00:00,633440,1,4,1,"Judge, Aaron",NYY,1,592836,R,4.0
528,528.0,2021-07-04 00:00:00,633417,0,3,0,"Judge, Aaron",NYY,1,621261,R,0.0
529,529.0,2021-07-04 00:00:00,633522,2,4,0,"Judge, Aaron",NYY,1,621261,R,0.0
530,530.0,2021-07-06 00:00:00,633382,2,6,0,"Judge, Aaron",SEA,0,656954,L,2.0
531,531.0,2021-07-07 00:00:00,633371,2,5,1,"Judge, Aaron",SEA,0,579328,L,1.0
532,532.0,2021-07-08 00:00:00,633315,0,4,0,"Judge, Aaron",SEA,0,669302,R,1.0
533,533.0,2021-07-09 00:00:00,633348,2,5,0,"Judge, Aaron",HOU,0,543606,R,1.0
534,534.0,2021-07-10 00:00:00,633304,1,4,1,"Judge, Aaron",HOU,0,425844,R,1.0
535,535.0,2021-07-11 00:00:00,633340,0,6,0,"Judge, Aaron",HOU,0,664285,L,1.0
536,536.0,2021-07-27 00:00:00,633143,1,5,0,"Judge, Aaron",TB,0,663556,L,16.0
537,537.0,2021-07-28 00:00:00,633122,1,3,0,"Judge, Aaron",TB,0,608379,R,1.0
538,538.0,2021-07-29 00:00:00,633104,1,3,0,"Judge, Aaron",TB,0,672715,R,1.0
539,539.0,2021-07-30 00:00:00,633073,1,4,0,"Judge, Aaron",MIA,0,605507,R,1.0
540,540.0,2021-07-31 00:00:00,633092,0,5,0,"Judge, Aaron",MIA,0,669432,L,1.0
541,541.0,2021-08-01 00:00:00,633069,2,4,0,"Judge, Aaron",MIA,0,645261,R,1.0
542,542.0,2021-08-02 00:00:00,633078,0,4,0,"Judge, Aaron",NYY,1,605347,R,1.0
543,543.0,2021-08-03 00:00:00,633023,2,5,1,"Judge, Aaron",NYY,1,649144,L,1.0
544,544.0,2021-08-04 00:00:00,633018,1,5,0,"Judge, Aaron",NYY,1,518774,R,1.0
545,545.0,2021-08-05 00:00:00,633013,1,4,0,"Judge, Aaron",NYY,1,542881,L,1.0
546,546.0,2021-08-06 00:00:00,633062,0,5,0,"Judge, Aaron",NYY,1,594835,L,1.0
547,547.0,2021-08-07 00:00:00,632950,2,4,1,"Judge, Aaron",NYY,1,623167,R,1.0
548,548.0,2021-08-08 00:00:00,632953,0,5,0,"Judge, Aaron",NYY,1,579328,L,1.0
549,549.0,2021-08-09 00:00:00,632979,2,5,0,"Judge, Aaron",KC,0,672578,R,1.0
550,550.0,2021-08-10 00:00:00,632987,1,4,0,"Judge, Aaron",KC,0,663738,L,1.0
551,551.0,2021-08-11 00:00:00,632935,2,5,0,"Judge, Aaron",KC,0,663903,R,1.0
552,552.0,2021-08-12 00:00:00,632924,2,5,2,"Judge, Aaron",CWS,0,458681,R,1.0
553,553.0,2021-08-14 00:00:00,632898,3,5,1,"Judge, Aaron",CWS,0,656302,R,2.0
554,554.0,2021-08-15 00:00:00,632899,0,4,0,"Judge, Aaron",CWS,0,608337,R,1.0
555,555.0,2021-08-16 00:00:00,633421,2,4,0,"Judge, Aaron",NYY,1,660761,L,1.0
556,556.0,2021-08-17 00:00:00,632893,1,3,0,"Judge, Aaron",NYY,1,656557,R,1.0
557,557.0,2021-08-17 00:00:00,633291,0,4,0,"Judge, Aaron",NYY,1,656557,R,1.0
558,558.0,2021-08-18 00:00:00,632852,0,4,0,"Judge, Aaron",NYY,1,601713,R,1.0
559,559.0,2021-08-19 00:00:00,632840,0,4,0,"Judge, Aaron",NYY,1,607231,R,1.0
560,560.0,2021-08-20 00:00:00,632799,1,5,1,"Judge, Aaron",NYY,1,656212,L,1.0
561,561.0,2021-08-21 00:00:00,632821,0,4,0,"Judge, Aaron",NYY,1,628317,R,1.0
562,562.0,2021-08-23 00:00:00,632805,2,4,0,"Judge, Aaron",ATL,0,660623,R,2.0
563,563.0,2021-08-24 00:00:00,632763,2,4,0,"Judge, Aaron",ATL,0,450203,R,1.0
564,564.0,2021-08-26 00:00:00,632749,2,5,0,"Judge, Aaron",OAK,0,621076,R,2.0
565,565.0,2021-08-27 00:00:00,632725,3,5,1,"Judge, Aaron",OAK,0,640455,L,1.0
566,566.0,2021-08-28 00:00:00,632706,3,4,1,"Judge, Aaron",OAK,0,593423,R,1.0
567,567.0,2021-08-29 00:00:00,632700,0,4,0,"Judge, Aaron",OAK,0,621112,R,1.0
568,568.0,2021-08-30 00:00:00,632690,2,5,0,"Judge, Aaron",LAA,0,594577,R,1.0
569,569.0,2021-08-31 00:00:00,632675,3,4,0,"Judge, Aaron",LAA,0,642545,R,1.0
570,570.0,2021-09-01 00:00:00,632655,2,4,1,"Judge, Aaron",LAA,0,676050,L,1.0
571,571.0,2021-09-03 00:00:00,632642,1,5,0,"Judge, Aaron",NYY,1,607644,L,2.0
572,572.0,2021-09-04 00:00:00,632622,1,4,0,"Judge, Aaron",NYY,1,595939,R,1.0
573,573.0,2021-09-05 00:00:00,632582,0,5,0,"Judge, Aaron",NYY,1,669211,L,1.0
574,574.0,2021-09-06 00:00:00,632593,0,4,0,"Judge, Aaron",NYY,1,547943,L,1.0
575,575.0,2021-09-07 00:00:00,632577,0,4,0,"Judge, Aaron",NYY,1,571927,L,1.0
576,576.0,2021-09-08 00:00:00,632567,1,4,0,"Judge, Aaron",NYY,1,666201,R,1.0
577,577.0,2021-09-09 00:00:00,632546,3,4,0,"Judge, Aaron",NYY,1,621244,R,1.0
578,578.0,2021-09-10 00:00:00,632552,0,4,0,"Judge, Aaron",NYM,0,656731,R,1.0
579,579.0,2021-09-11 00:00:00,632551,2,4,2,"Judge, Aaron",NYM,0,592836,R,1.0
580,580.0,2021-09-12 00:00:00,632522,0,2,0,"Judge, Aaron",NYM,0,471911,R,1.0
581,581.0,2021-09-13 00:00:00,632730,1,4,1,"Judge, Aaron",NYY,1,607231,R,1.0
582,582.0,2021-09-14 00:00:00,632500,1,5,1,"Judge, Aaron",BAL,0,649144,L,1.0
583,583.0,2021-09-15 00:00:00,632494,0,5,0,"Judge, Aaron",BAL,0,607644,L,1.0
584,584.0,2021-09-16 00:00:00,632452,0,5,0,"Judge, Aaron",BAL,0,595939,R,1.0
585,585.0,2021-09-17 00:00:00,632458,2,4,1,"Judge, Aaron",NYY,1,668676,R,1.0
586,586.0,2021-09-18 00:00:00,632441,0,4,0,"Judge, Aaron",NYY,1,650644,R,1.0
587,587.0,2021-09-19 00:00:00,632380,0,4,0,"Judge, Aaron",NYY,1,669212,R,1.0
588,588.0,2021-09-20 00:00:00,632414,2,4,0,"Judge, Aaron",NYY,1,669935,R,1.0
589,589.0,2021-09-21 00:00:00,632396,2,4,1,"Judge, Aaron",NYY,1,641540,R,1.0
590,590.0,2021-09-22 00:00:00,632381,0,4,0,"Judge, Aaron",NYY,1,621368,L,1.0
591,591.0,2021-09-24 00:00:00,632373,1,5,0,"Judge, Aaron",BOS,0,543135,R,2.0
592,592.0,2021-09-25 00:00:00,632354,0,4,0,"Judge, Aaron",BOS,0,601713,R,1.0
593,593.0,2021-09-26 00:00:00,632345,1,4,0,"Judge, Aaron",BOS,0,593958,L,1.0
594,594.0,2021-09-28 00:00:00,632288,2,5,1,"Judge, Aaron",TOR,0,547943,L,2.0
595,595.0,2021-09-29 00:00:00,632296,0,4,0,"Judge, Aaron",TOR,0,621244,R,1.0
596,596.0,2021-09-30 00:00:00,632280,2,4,2,"Judge, Aaron",TOR,0,592662,L,1.0
597,597.0,2021-10-01 00:00:00,632282,1,4,0,"Judge, Aaron",NYY,1,663556,L,1.0
598,598.0,2021-10-02 00:00:00,632259,1,4,0,"Judge, Aaron",NYY,1,669358,R,1.0
599,599.0,2021-10-03 00:00:00,632239,1,4,0,"Judge, Aaron",NYY,1,608379,R,1.0
600,600.0,2021-10-05 00:00:00,660938,1,4,0,"Judge, Aaron",BOS,0,543135,R,2.0
601,601.0,2022-04-02 00:00:00,706885,2,4,1,"Judge, Aaron",NYY,1,675911,R,
602,602.0,2022-04-04 00:00:00,706884,3,4,1,"Judge, Aaron",NYY,1,502043,R,
603,603.0,2022-04-05 00:00:00,706883,1,3,0,"Judge, Aaron",NYY,1,666159,R,
604,604.0,2022-04-08 00:00:00,661333,2,5,0,"Judge, Aaron",NYY,1,543135,R,
605,605.0,2022-04-09 00:00:00,661332,0,4,0,"Judge, Aaron",NYY,1,601713,R,1.0
606,606.0,2022-04-10 00:00:00,661316,2,5,0,"Judge, Aaron",NYY,1,656557,R,1.0
607,607.0,2022-04-11 00:00:00,661315,0,4,0,"Judge, Aaron",NYY,1,666201,R,1.0
608,608.0,2022-04-12 00:00:00,661314,1,4,0,"Judge, Aaron",NYY,1,579328,L,1.0
609,609.0,2022-04-13 00:00:00,661313,2,5,1,"Judge, Aaron",NYY,1,621244,R,1.0
610,610.0,2022-04-14 00:00:00,661312,1,4,0,"Judge, Aaron",NYY,1,592332,R,1.0
611,611.0,2022-04-15 00:00:00,663357,0,1,0,"Judge, Aaron",BAL,0,641329,R,1.0
612,612.0,2022-04-16 00:00:00,663266,1,5,0,"Judge, Aaron",BAL,0,669330,R,1.0
613,613.0,2022-04-17 00:00:00,663365,0,4,0,"Judge, Aaron",BAL,0,669145,L,1.0
614,614.0,2022-04-19 00:00:00,662896,1,5,0,"Judge, Aaron",DET,0,641302,L,2.0
615,615.0,2022-04-20 00:00:00,662861,1,4,0,"Judge, Aaron",DET,0,593958,L,1.0
616,616.0,2022-04-21 00:00:00,662850,1,4,0,"Judge, Aaron",DET,0,501381,R,1.0
617,617.0,2022-04-22 00:00:00,661311,2,4,2,"Judge, Aaron",NYY,1,669212,R,1.0
618,618.0,2022-04-23 00:00:00,661310,0,4,0,"Judge, Aaron",NYY,1,615698,R,1.0
619,619.0,2022-04-24 00:00:00,661317,1,4,0,"Judge, Aaron",NYY,1,650644,R,1.0
620,620.0,2022-04-26 00:00:00,661309,2,5,1,"Judge, Aaron",NYY,1,543475,R,2.0
621,621.0,2022-04-27 00:00:00,661306,2,4,0,"Judge, Aaron",NYY,1,669330,R,1.0
622,622.0,2022-04-28 00:00:00,661305,2,5,1,"Judge, Aaron",NYY,1,669145,L,1.0
623,623.0,2022-04-29 00:00:00,662741,1,4,1,"Judge, Aaron",KC,0,663460,L,1.0
624,624.0,2022-05-01 00:00:00,662691,2,5,2,"Judge, Aaron",KC,0,663738,L,2.0
625,625.0,2022-05-02 00:00:00,661823,1,4,0,"Judge, Aaron",TOR,0,548389,R,1.0
626,626.0,2022-05-03 00:00:00,661796,2,5,1,"Judge, Aaron",TOR,0,666201,R,1.0
627,627.0,2022-05-04 00:00:00,661795,0,4,0,"Judge, Aaron",TOR,0,579328,L,1.0
628,628.0,2022-05-08 00:00:00,661302,1,4,0,"Judge, Aaron",NYY,1,657248,R,0.0
629,629.0,2022-05-08 00:00:00,661304,0,4,0,"Judge, Aaron",NYY,1,657248,R,0.0
630,630.0,2022-05-09 00:00:00,661303,1,4,0,"Judge, Aaron",NYY,1,592351,R,1.0
631,631.0,2022-05-10 00:00:00,661301,2,5,1,"Judge, Aaron",NYY,1,579328,L,1.0
632,632.0,2022-05-11 00:00:00,661300,1,4,0,"Judge, Aaron",NYY,1,621244,R,1.0
633,633.0,2022-05-12 00:00:00,661519,2,6,1,"Judge, Aaron",CWS,0,656302,R,1.0
634,634.0,2022-05-13 00:00:00,661491,2,5,1,"Judge, Aaron",CWS,0,592826,R,1.0
635,635.0,2022-05-14 00:00:00,661490,1,4,0,"Judge, Aaron",CWS,0,572971,L,1.0
636,636.0,2022-05-15 00:00:00,661489,0,4,0,"Judge, Aaron",CWS,0,656629,R,1.0
637,637.0,2022-05-17 00:00:00,661342,4,5,2,"Judge, Aaron",BAL,0,657093,R,2.0
638,638.0,2022-05-18 00:00:00,661344,0,4,0,"Judge, Aaron",BAL,0,543475,R,1.0
639,639.0,2022-05-19 00:00:00,661347,1,5,0,"Judge, Aaron",BAL,0,669145,L,1.0
640,640.0,2022-05-21 00:00:00,661289,1,4,0,"Judge, Aaron",NYY,1,572971,L,2.0
641,641.0,2022-05-22 00:00:00,661288,3,4,1,"Judge, Aaron",NYY,1,456501,R,1.0
642,642.0,2022-05-22 00:00:00,661290,1,4,0,"Judge, Aaron",NYY,1,456501,R,1.0
643,643.0,2022-05-23 00:00:00,661287,2,4,2,"Judge, Aaron",NYY,1,543475,R,1.0
644,644.0,2022-05-24 00:00:00,661285,0,5,0,"Judge, Aaron",NYY,1,669145,L,1.0
645,645.0,2022-05-25 00:00:00,661286,1,4,0,"Judge, Aaron",NYY,1,669330,R,1.0
646,646.0,2022-05-26 00:00:00,662051,1,5,0,"Judge, Aaron",TB,0,642232,L,1.0
647,647.0,2022-05-27 00:00:00,661960,0,4,0,"Judge, Aaron",TB,0,605488,L,1.0
648,648.0,2022-05-28 00:00:00,661933,1,4,0,"Judge, Aaron",TB,0,446372,R,1.0
649,649.0,2022-05-29 00:00:00,661910,2,4,1,"Judge, Aaron",TB,0,663556,L,1.0
650,650.0,2022-05-31 00:00:00,661331,0,5,0,"Judge, Aaron",NYY,1,592789,R,2.0
651,651.0,2022-06-02 00:00:00,661329,0,4,0,"Judge, Aaron",NYY,1,660271,R,2.0
652,652.0,2022-06-02 00:00:00,661330,2,4,1,"Judge, Aaron",NYY,1,660271,R,2.0
653,653.0,2022-06-03 00:00:00,661318,4,5,1,"Judge, Aaron",NYY,1,660730,R,1.0
654,654.0,2022-06-04 00:00:00,661278,1,4,1,"Judge, Aaron",NYY,1,689225,R,1.0
655,655.0,2022-06-05 00:00:00,661277,1,5,0,"Judge, Aaron",NYY,1,665621,R,1.0
656,656.0,2022-06-07 00:00:00,661693,2,6,1,"Judge, Aaron",MIN,0,663485,R,2.0
657,657.0,2022-06-08 00:00:00,661681,0,4,0,"Judge, Aaron",MIN,0,502042,R,1.0
658,658.0,2022-06-09 00:00:00,661697,1,5,0,"Judge, Aaron",MIN,0,605164,R,1.0
659,659.0,2022-06-10 00:00:00,661284,1,4,0,"Judge, Aaron",NYY,1,489119,L,1.0
660,660.0,2022-06-11 00:00:00,661276,2,4,2,"Judge, Aaron",NYY,1,664161,R,1.0
661,661.0,2022-06-12 00:00:00,661270,3,6,0,"Judge, Aaron",NYY,1,624522,R,1.0
662,662.0,2022-06-14 00:00:00,661328,0,4,0,"Judge, Aaron",NYY,1,446372,R,2.0
663,663.0,2022-06-15 00:00:00,661327,1,3,1,"Judge, Aaron",NYY,1,663556,L,1.0
664,664.0,2022-06-16 00:00:00,661326,0,4,0,"Judge, Aaron",NYY,1,656222,L,1.0
665,665.0,2022-06-17 00:00:00,661742,2,5,0,"Judge, Aaron",TOR,0,548389,R,1.0
666,666.0,2022-06-18 00:00:00,661748,0,5,0,"Judge, Aaron",TOR,0,666201,R,1.0
667,667.0,2022-06-19 00:00:00,661741,1,5,0,"Judge, Aaron",TOR,0,579328,L,1.0
668,668.0,2022-06-20 00:00:00,661893,0,4,0,"Judge, Aaron",TB,0,663556,L,1.0
669,669.0,2022-06-21 00:00:00,661890,0,1,0,"Judge, Aaron",TB,0,621363,L,1.0
670,670.0,2022-06-22 00:00:00,661889,2,5,2,"Judge, Aaron",TB,0,669358,R,1.0
671,671.0,2022-06-23 00:00:00,661325,2,5,0,"Judge, Aaron",NYY,1,664285,L,1.0
672,672.0,2022-06-24 00:00:00,661274,0,4,0,"Judge, Aaron",NYY,1,434378,R,1.0
673,673.0,2022-06-25 00:00:00,661271,0,4,0,"Judge, Aaron",NYY,1,664299,R,1.0
674,674.0,2022-06-26 00:00:00,661273,1,5,1,"Judge, Aaron",NYY,1,664353,R,1.0
675,675.0,2022-06-27 00:00:00,661275,1,5,0,"Judge, Aaron",NYY,1,621112,R,1.0
676,676.0,2022-06-28 00:00:00,661272,0,4,0,"Judge, Aaron",NYY,1,593423,R,1.0
677,677.0,2022-06-29 00:00:00,661263,1,4,1,"Judge, Aaron",NYY,1,608344,L,1.0
678,678.0,2022-06-30 00:00:00,662788,0,4,0,"Judge, Aaron",HOU,0,677651,R,1.0
679,679.0,2022-07-02 00:00:00,662954,0,4,0,"Judge, Aaron",CLE,0,668948,L,2.0
680,680.0,2022-07-02 00:00:00,662964,1,5,0,"Judge, Aaron",CLE,0,668948,L,2.0
681,681.0,2022-07-03 00:00:00,662957,0,1,0,"Judge, Aaron",CLE,0,661403,R,1.0
682,682.0,2022-07-05 00:00:00,662329,1,5,0,"Judge, Aaron",PIT,0,500779,L,2.0
683,683.0,2022-07-06 00:00:00,662328,3,5,1,"Judge, Aaron",PIT,0,656605,R,1.0
684,684.0,2022-07-08 00:00:00,663202,0,6,0,"Judge, Aaron",BOS,0,657756,R,2.0
685,685.0,2022-07-09 00:00:00,663223,2,5,0,"Judge, Aaron",BOS,0,676710,R,1.0
686,686.0,2022-07-10 00:00:00,663232,1,5,0,"Judge, Aaron",BOS,0,601713,R,1.0
687,687.0,2022-07-12 00:00:00,661262,0,1,0,"Judge, Aaron",NYY,1,664747,R,2.0
688,688.0,2022-07-13 00:00:00,661269,0,5,0,"Judge, Aaron",NYY,1,501985,L,1.0
689,689.0,2022-07-14 00:00:00,661261,1,5,1,"Judge, Aaron",NYY,1,622491,R,1.0
690,690.0,2022-07-15 00:00:00,661260,0,5,0,"Judge, Aaron",NYY,1,543135,R,1.0
691,691.0,2022-07-16 00:00:00,661259,3,4,2,"Judge, Aaron",NYY,1,601713,R,1.0
692,692.0,2022-07-17 00:00:00,661258,2,4,0,"Judge, Aaron",NYY,1,519242,L,1.0
693,693.0,2022-07-21 00:00:00,662775,1,5,1,"Judge, Aaron",HOU,0,677651,R,0.0
694,694.0,2022-07-21 00:00:00,662776,0,4,0,"Judge, Aaron",HOU,0,677651,R,0.0
695,695.0,2022-07-22 00:00:00,661072,2,4,2,"Judge, Aaron",BAL,0,669330,R,1.0
696,696.0,2022-07-23 00:00:00,661057,4,5,0,"Judge, Aaron",BAL,0,543475,R,1.0
697,697.0,2022-07-24 00:00:00,661056,2,5,1,"Judge, Aaron",BAL,0,665152,R,1.0
698,698.0,2022-07-26 00:00:00,662438,2,5,1,"Judge, Aaron",NYM,0,592836,R,2.0
699,699.0,2022-07-27 00:00:00,662420,0,5,0,"Judge, Aaron",NYM,0,453286,R,1.0
700,700.0,2022-07-28 00:00:00,661257,1,4,1,"Judge, Aaron",NYY,1,663903,R,1.0
701,701.0,2022-07-29 00:00:00,661256,3,5,2,"Judge, Aaron",NYY,1,663460,L,1.0
702,702.0,2022-07-30 00:00:00,661255,2,5,1,"Judge, Aaron",NYY,1,669169,R,1.0
703,703.0,2022-07-31 00:00:00,661254,0,5,0,"Judge, Aaron",NYY,1,425844,R,1.0
704,704.0,2022-08-01 00:00:00,661268,2,4,1,"Judge, Aaron",NYY,1,594835,L,1.0
705,705.0,2022-08-02 00:00:00,661253,0,5,0,"Judge, Aaron",NYY,1,669302,R,1.0
706,706.0,2022-08-05 00:00:00,661946,2,5,0,"Judge, Aaron",STL,0,641712,R,3.0
707,707.0,2022-08-06 00:00:00,661949,1,4,0,"Judge, Aaron",STL,0,656756,L,1.0
708,708.0,2022-08-07 00:00:00,661948,2,6,0,"Judge, Aaron",STL,0,425794,R,1.0
709,709.0,2022-08-08 00:00:00,662152,2,5,1,"Judge, Aaron",SEA,0,669302,R,1.0
710,710.0,2022-08-09 00:00:00,662148,1,4,0,"Judge, Aaron",SEA,0,622491,R,1.0
711,711.0,2022-08-10 00:00:00,662185,1,4,1,"Judge, Aaron",SEA,0,592662,L,1.0
712,712.0,2022-08-12 00:00:00,663177,1,5,1,"Judge, Aaron",BOS,0,543135,R,2.0
713,713.0,2022-08-13 00:00:00,663176,0,4,0,"Judge, Aaron",BOS,0,676710,R,1.0
714,714.0,2022-08-14 00:00:00,663175,0,4,0,"Judge, Aaron",BOS,0,608379,R,1.0
715,715.0,2022-08-15 00:00:00,661283,1,4,0,"Judge, Aaron",NYY,1,656222,L,1.0
716,716.0,2022-08-16 00:00:00,661250,0,4,0,"Judge, Aaron",NYY,1,605488,L,1.0
717,717.0,2022-08-17 00:00:00,661266,1,5,0,"Judge, Aaron",NYY,1,446372,R,1.0
718,718.0,2022-08-18 00:00:00,661265,0,4,0,"Judge, Aaron",NYY,1,621244,R,1.0
719,719.0,2022-08-19 00:00:00,661319,0,4,0,"Judge, Aaron",NYY,1,592332,R,1.0
720,720.0,2022-08-20 00:00:00,661240,2,4,0,"Judge, Aaron",NYY,1,669952,R,1.0
721,721.0,2022-08-21 00:00:00,661239,0,4,0,"Judge, Aaron",NYY,1,666201,R,1.0
722,722.0,2022-08-22 00:00:00,661238,2,4,1,"Judge, Aaron",NYY,1,453286,R,1.0
723,723.0,2022-08-23 00:00:00,661237,2,4,1,"Judge, Aaron",NYY,1,592836,R,1.0
724,724.0,2022-08-25 00:00:00,662337,1,5,0,"Judge, Aaron",OAK,0,621076,R,2.0
725,725.0,2022-08-26 00:00:00,662342,1,4,1,"Judge, Aaron",OAK,0,676664,L,1.0
726,726.0,2022-08-27 00:00:00,662336,0,4,0,"Judge, Aaron",OAK,0,670124,R,1.0
727,727.0,2022-08-28 00:00:00,662335,0,4,0,"Judge, Aaron",OAK,0,661309,R,1.0
728,728.0,2022-08-29 00:00:00,663424,1,2,1,"Judge, Aaron",LAA,0,660761,L,1.0
729,729.0,2022-08-30 00:00:00,663437,3,5,1,"Judge, Aaron",LAA,0,594577,R,1.0
730,730.0,2022-08-31 00:00:00,663410,0,4,0,"Judge, Aaron",LAA,0,663776,L,1.0
731,731.0,2022-09-02 00:00:00,661855,0,4,0,"Judge, Aaron",TB,0,605488,L,2.0
732,732.0,2022-09-03 00:00:00,661854,2,4,1,"Judge, Aaron",TB,0,446372,R,1.0
733,733.0,2022-09-04 00:00:00,661853,3,5,1,"Judge, Aaron",TB,0,542888,R,1.0
734,734.0,2022-09-05 00:00:00,661236,2,4,1,"Judge, Aaron",NYY,1,502042,R,1.0
735,735.0,2022-09-07 00:00:00,661235,0,4,0,"Judge, Aaron",NYY,1,657746,R,0.0
736,736.0,2022-09-07 00:00:00,661251,1,3,1,"Judge, Aaron",NYY,1,657746,R,0.0
737,737.0,2022-09-08 00:00:00,661252,2,4,0,"Judge, Aaron",NYY,1,543243,R,1.0
738,738.0,2022-09-09 00:00:00,661234,2,5,0,"Judge, Aaron",NYY,1,656876,R,1.0
739,739.0,2022-09-10 00:00:00,661282,3,4,0,"Judge, Aaron",NYY,1,446372,R,1.0
740,740.0,2022-09-11 00:00:00,661232,1,5,0,"Judge, Aaron",NYY,1,672715,R,1.0
741,741.0,2022-09-13 00:00:00,663160,3,4,2,"Judge, Aaron",BOS,0,601713,R,2.0
742,742.0,2022-09-14 00:00:00,663159,1,5,0,"Judge, Aaron",BOS,0,678394,R,1.0
743,743.0,2022-09-16 00:00:00,661164,2,4,0,"Judge, Aaron",MIL,0,605288,R,2.0
744,744.0,2022-09-17 00:00:00,661163,1,4,0,"Judge, Aaron",MIL,0,605540,R,1.0
745,745.0,2022-09-18 00:00:00,661162,4,6,2,"Judge, Aaron",MIL,0,669920,R,1.0
746,746.0,2022-09-20 00:00:00,661229,1,5,1,"Judge, Aaron",NYY,1,682847,R,2.0
747,747.0,2022-09-21 00:00:00,661228,2,5,0,"Judge, Aaron",NYY,1,672710,R,1.0
748,748.0,2022-09-22 00:00:00,661243,0,5,0,"Judge, Aaron",NYY,1,608379,R,1.0
749,749.0,2022-09-23 00:00:00,661222,1,4,0,"Judge, Aaron",NYY,1,448179,L,1.0
750,750.0,2022-09-24 00:00:00,661221,0,4,0,"Judge, Aaron",NYY,1,601713,R,1.0
751,751.0,2022-09-25 00:00:00,661220,1,3,0,"Judge, Aaron",NYY,1,678394,R,1.0
752,752.0,2022-09-26 00:00:00,661768,1,4,0,"Judge, Aaron",TOR,0,592332,R,1.0
753,753.0,2022-09-27 00:00:00,661778,0,5,0,"Judge, Aaron",TOR,0,621244,R,1.0
754,754.0,2022-09-28 00:00:00,661737,1,5,1,"Judge, Aaron",TOR,0,669952,R,1.0
755,755.0,2022-09-30 00:00:00,661218,1,4,0,"Judge, Aaron",NYY,1,543475,R,2.0
756,756.0,2022-10-01 00:00:00,661217,0,5,0,"Judge, Aaron",NYY,1,608723,R,1.0
757,757.0,2022-10-02 00:00:00,661215,0,4,0,"Judge, Aaron",NYY,1,680694,R,1.0
758,758.0,2022-10-03 00:00:00,662044,1,4,0,"Judge, Aaron",TEX,0,527048,L,1.0
759,759.0,2022-10-04 00:00:00,662010,1,2,1,"Judge, Aaron",TEX,0,622786,R,0.0
760,760.0,2022-10-04 00:00:00,662062,1,5,0,"Judge, Aaron",TEX,0,622786,R,0.0
761,761.0,2022-10-11 00:00:00,715753,0,4,0,"Judge, Aaron",NYY,1,615698,R,7.0
762,762.0,2022-10-14 00:00:00,715752,0,5,0,"Judge, Aaron",NYY,1,669456,R,3.0
763,763.0,2022-10-15 00:00:00,715751,1,4,1,"Judge, Aaron",CLE,0,663474,R,1.0
764,764.0,2022-10-16 00:00:00,715750,1,4,0,"Judge, Aaron",CLE,0,615698,R,1.0
765,765.0,2022-10-18 00:00:00,715749,2,4,1,"Judge, Aaron",NYY,1,650644,R,2.0
766,766.0,2022-10-19 00:00:00,715738,0,4,0,"Judge, Aaron",HOU,0,434378,R,1.0
767,767.0,2022-10-20 00:00:00,715737,1,4,0,"Judge, Aaron",HOU,0,664285,L,1.0
768,768.0,2022-10-22 00:00:00,715736,0,4,0,"Judge, Aaron",NYY,1,664299,R,2.0
769,769.0,2022-10-23 00:00:00,715735,0,5,0,"Judge, Aaron",NYY,1,621121,R,1.0
770,770.0,2023-04-01 00:00:00,718762,3,5,0,"Judge, Aaron",NYY,1,502171,R,2.0
771,771.0,2023-04-02 00:00:00,718747,1,4,1,"Judge, Aaron",NYY,1,548389,R,1.0
772,772.0,2023-04-03 00:00:00,718725,1,5,0,"Judge, Aaron",NYY,1,592836,R,1.0
773,773.0,2023-04-04 00:00:00,718710,0,4,0,"Judge, Aaron",NYY,1,621381,L,1.0
774,774.0,2023-04-05 00:00:00,718699,1,4,0,"Judge, Aaron",NYY,1,605400,R,1.0
